date,product_id,current_stock,reorder_level,reorder_quantity,lead_time_days,shelf_life_days
2024-05-24,VEGETABLE010,96,16,79,5,13
2024-05-25,VEGETABLE010,91,14,43,4,13
2024-05-26,VEGETABLE010,102,10,72,5,13
2024-05-27,VEGETABLE010,97,5,79,2,13
2024-05-28,VEGETABLE010,86,12,42,1,13
2024-05-29,VEGETABLE010,77,18,34,2,13
2024-05-30,VEGETABLE010,61,7,35,5,13
2024-05-31,VEGETABLE010,68,11,47,3,13
2024-06-01,VEGETABLE010,73,20,36,4,13
2024-06-02,VEGETABLE010,70,5,52,3,13
2024-06-03,VEGETABLE010,86,13,66,1,13
2024-06-04,VEGETABLE010,92,5,32,2,13
2024-06-05,VEGETABLE010,65,14,41,1,13
2024-06-06,VEGETABLE010,109,18,55,5,13
2024-06-07,VEGETABLE010,78,6,62,5,13
2024-06-08,VEGETABLE010,94,11,67,4,13
2024-06-09,VEGETABLE010,86,15,57,5,13
2024-06-10,VEGETABLE010,103,6,55,3,13
2024-06-11,VEGETABLE010,97,14,67,5,13
2024-06-12,VEGETABLE010,107,20,40,4,13
2024-06-13,VEGETABLE010,104,12,72,5,13
2024-06-14,VEGETABLE010,61,12,73,5,13
2024-06-15,VEGETABLE010,91,17,80,5,13
2024-06-16,VEGETABLE010,78,9,59,3,13
2024-06-17,VEGETABLE010,110,19,77,1,13
2024-06-18,VEGETABLE010,78,17,54,2,13
2024-06-19,VEGETABLE010,87,10,33,4,13
2024-06-20,VEGETABLE010,72,8,56,2,13
2024-06-21,VEGETABLE010,88,10,78,1,13
2024-06-22,VEGETABLE010,88,9,61,2,13
2024-06-23,VEGETABLE010,80,9,36,4,13
2024-06-24,VEGETABLE010,84,18,63,1,13
2024-06-25,VEGETABLE010,100,14,79,5,13
2024-06-26,VEGETABLE010,60,11,74,3,13
2024-06-27,VEGETABLE010,90,9,77,5,13
2024-06-28,VEGETABLE010,68,20,50,1,13
2024-06-29,VEGETABLE010,75,7,32,4,13
2024-06-30,VEGETABLE010,61,9,51,4,13
2024-07-01,VEGETABLE010,92,9,31,1,13
2024-07-02,VEGETABLE010,108,12,55,4,13
2024-07-03,VEGETABLE010,61,17,46,4,13
2024-07-04,VEGETABLE010,83,7,63,4,13
2024-07-05,VEGETABLE010,110,6,45,3,13
2024-07-06,VEGETABLE010,75,9,42,5,13
2024-07-07,VEGETABLE010,72,8,32,2,13
2024-07-08,VEGETABLE010,68,20,56,3,13
2024-07-09,VEGETABLE010,76,17,45,5,13
2024-07-10,VEGETABLE010,81,12,58,3,13
2024-07-11,VEGETABLE010,70,12,33,1,13
2024-07-12,VEGETABLE010,109,18,72,3,13
2024-07-13,VEGETABLE010,88,17,54,1,13
2024-07-14,VEGETABLE010,60,8,72,1,13
2024-07-15,VEGETABLE010,92,5,67,2,13
2024-07-16,VEGETABLE010,65,15,37,4,13
2024-07-17,VEGETABLE010,94,18,43,5,13
2024-07-18,VEGETABLE010,97,16,80,1,13
2024-07-19,VEGETABLE010,64,20,42,3,13
2024-07-20,VEGETABLE010,97,17,41,5,13
2024-07-21,VEGETABLE010,63,19,30,2,13
2024-07-22,VEGETABLE010,107,20,50,1,13
2024-07-23,VEGETABLE010,97,8,39,1,13
2024-07-24,VEGETABLE010,98,7,75,5,13
2024-07-25,VEGETABLE010,106,19,71,5,13
2024-07-26,VEGETABLE010,74,14,59,3,13
2024-07-27,VEGETABLE010,94,5,63,4,13
2024-07-28,VEGETABLE010,82,19,64,3,13
2024-07-29,VEGETABLE010,81,20,68,5,13
2024-07-30,VEGETABLE010,72,9,53,4,13
2024-07-31,VEGETABLE010,90,6,58,3,13
2024-08-01,VEGETABLE010,108,19,72,3,13
2024-08-02,VEGETABLE010,98,18,60,2,13
2024-08-03,VEGETABLE010,88,20,48,1,13
2024-08-04,VEGETABLE010,101,11,54,2,13
2024-08-05,VEGETABLE010,71,8,76,3,13
2024-08-06,VEGETABLE010,94,7,80,1,13
2024-08-07,VEGETABLE010,103,19,45,5,13
2024-08-08,VEGETABLE010,67,18,72,2,13
2024-08-09,VEGETABLE010,68,20,75,1,13
2024-08-10,VEGETABLE010,110,17,41,3,13
2024-08-11,VEGETABLE010,72,9,38,5,13
2024-08-12,VEGETABLE010,64,15,59,4,13
2024-08-13,VEGETABLE010,87,5,36,2,13
2024-08-14,VEGETABLE010,68,11,54,5,13
2024-08-15,VEGETABLE010,97,9,65,3,13
2024-08-16,VEGETABLE010,61,16,43,2,13
2024-08-17,VEGETABLE010,101,5,49,5,13
2024-08-18,VEGETABLE010,94,15,66,2,13
2024-08-19,VEGETABLE010,92,10,72,4,13
2024-08-20,VEGETABLE010,66,20,76,1,13
2024-08-21,VEGETABLE010,98,15,31,2,13
2024-08-22,VEGETABLE010,89,18,42,2,13
2024-08-23,VEGETABLE010,87,13,51,3,13
2024-08-24,VEGETABLE010,74,14,37,5,13
2024-08-25,VEGETABLE010,75,20,72,2,13
2024-08-26,VEGETABLE010,79,8,77,1,13
2024-08-27,VEGETABLE010,73,6,51,4,13
2024-08-28,VEGETABLE010,96,7,76,4,13
2024-08-29,VEGETABLE010,66,20,49,5,13
2024-08-30,VEGETABLE010,71,11,79,5,13
2024-08-31,VEGETABLE010,95,15,76,3,13
2024-09-01,VEGETABLE010,88,19,60,3,13
2024-09-02,VEGETABLE010,61,15,75,3,13
2024-09-03,VEGETABLE010,79,8,33,4,13
2024-09-04,VEGETABLE010,79,9,62,2,13
2024-09-05,VEGETABLE010,75,7,49,3,13
2024-09-06,VEGETABLE010,102,19,30,2,13
2024-09-07,VEGETABLE010,68,10,74,4,13
2024-09-08,VEGETABLE010,95,11,40,1,13
2024-09-09,VEGETABLE010,103,12,37,5,13
2024-09-10,VEGETABLE010,60,7,31,1,13
2024-09-11,VEGETABLE010,107,7,68,5,13
2024-09-12,VEGETABLE010,61,11,79,2,13
2024-09-13,VEGETABLE010,95,14,67,5,13
2024-09-14,VEGETABLE010,104,16,47,5,13
2024-09-15,VEGETABLE010,85,20,47,1,13
2024-09-16,VEGETABLE010,66,19,70,1,13
2024-09-17,VEGETABLE010,109,16,66,1,13
2024-09-18,VEGETABLE010,80,5,77,4,13
2024-09-19,VEGETABLE010,103,5,37,5,13
2024-09-20,VEGETABLE010,64,19,31,3,13
2024-09-21,VEGETABLE010,68,14,59,2,13
2024-09-22,VEGETABLE010,107,6,35,5,13
2024-09-23,VEGETABLE010,82,13,40,2,13
2024-09-24,VEGETABLE010,79,10,58,3,13
2024-09-25,VEGETABLE010,81,10,64,5,13
2024-09-26,VEGETABLE010,70,17,33,1,13
2024-09-27,VEGETABLE010,102,8,40,2,13
2024-09-28,VEGETABLE010,95,11,67,1,13
2024-09-29,VEGETABLE010,70,18,70,1,13
2024-09-30,VEGETABLE010,73,11,65,2,13
2024-10-01,VEGETABLE010,90,19,61,5,13
2024-10-02,VEGETABLE010,101,19,53,3,13
2024-10-03,VEGETABLE010,69,14,44,5,13
2024-10-04,VEGETABLE010,97,9,54,1,13
2024-10-05,VEGETABLE010,110,9,31,4,13
2024-10-06,VEGETABLE010,67,14,43,4,13
2024-10-07,VEGETABLE010,69,16,75,1,13
2024-10-08,VEGETABLE010,86,14,72,3,13
2024-10-09,VEGETABLE010,103,7,68,2,13
2024-10-10,VEGETABLE010,96,13,36,4,13
2024-10-11,VEGETABLE010,87,9,67,2,13
2024-10-12,VEGETABLE010,88,17,47,2,13
2024-10-13,VEGETABLE010,100,19,44,3,13
2024-10-14,VEGETABLE010,106,11,67,4,13
2024-10-15,VEGETABLE010,83,20,34,1,13
2024-10-16,VEGETABLE010,102,7,38,4,13
2024-10-17,VEGETABLE010,65,7,70,4,13
2024-10-18,VEGETABLE010,101,8,53,1,13
2024-10-19,VEGETABLE010,62,11,32,1,13
2024-10-20,VEGETABLE010,90,7,43,1,13
2024-10-21,VEGETABLE010,100,13,60,2,13
2024-10-22,VEGETABLE010,91,17,57,3,13
2024-10-23,VEGETABLE010,81,7,59,5,13
2024-10-24,VEGETABLE010,83,14,57,2,13
2024-10-25,VEGETABLE010,102,19,58,3,13
2024-10-26,VEGETABLE010,67,7,31,3,13
2024-10-27,VEGETABLE010,103,20,61,1,13
2024-10-28,VEGETABLE010,109,16,80,5,13
2024-10-29,VEGETABLE010,90,13,69,4,13
2024-10-30,VEGETABLE010,100,9,35,5,13
2024-10-31,VEGETABLE010,105,10,49,2,13
2024-11-01,VEGETABLE010,101,11,46,2,13
2024-11-02,VEGETABLE010,107,19,52,4,13
2024-11-03,VEGETABLE010,87,14,40,3,13
2024-11-04,VEGETABLE010,76,17,56,5,13
2024-11-05,VEGETABLE010,93,8,46,4,13
2024-11-06,VEGETABLE010,77,8,31,4,13
2024-11-07,VEGETABLE010,103,11,59,4,13
2024-11-08,VEGETABLE010,105,18,74,2,13
2024-11-09,VEGETABLE010,104,6,51,1,13
2024-11-10,VEGETABLE010,69,8,58,5,13
2024-11-11,VEGETABLE010,94,7,71,4,13
2024-11-12,VEGETABLE010,109,18,64,3,13
2024-11-13,VEGETABLE010,84,19,73,4,13
2024-11-14,VEGETABLE010,91,15,35,4,13
2024-11-15,VEGETABLE010,100,13,69,3,13
2024-11-16,VEGETABLE010,87,6,67,1,13
2024-11-17,VEGETABLE010,78,9,75,5,13
2024-11-18,VEGETABLE010,103,14,74,3,13
2024-11-19,VEGETABLE010,90,7,69,5,13
2024-11-20,VEGETABLE010,106,6,54,5,13
2024-11-21,VEGETABLE010,90,13,78,2,13
2024-11-22,VEGETABLE010,78,5,49,1,13
2024-11-23,VEGETABLE010,82,5,31,4,13
2024-11-24,VEGETABLE010,83,10,73,1,13
2024-11-25,VEGETABLE010,69,12,79,4,13
2024-11-26,VEGETABLE010,63,19,51,5,13
2024-11-27,VEGETABLE010,86,18,76,4,13
2024-11-28,VEGETABLE010,60,6,77,4,13
2024-11-29,VEGETABLE010,60,17,57,1,13
2024-11-30,VEGETABLE010,74,8,40,3,13
2024-12-01,VEGETABLE010,73,14,37,2,13
2024-12-02,VEGETABLE010,86,19,80,5,13
2024-12-03,VEGETABLE010,67,5,51,5,13
2024-12-04,VEGETABLE010,61,18,71,1,13
2024-12-05,VEGETABLE010,61,16,50,1,13
2024-12-06,VEGETABLE010,63,11,38,5,13
2024-12-07,VEGETABLE010,95,12,63,4,13
2024-12-08,VEGETABLE010,89,19,58,1,13
2024-12-09,VEGETABLE010,93,11,80,1,13
2024-12-10,VEGETABLE010,100,11,47,1,13
2024-12-11,VEGETABLE010,74,10,42,2,13
2024-12-12,VEGETABLE010,67,14,71,3,13
2024-12-13,VEGETABLE010,78,9,58,4,13
2024-12-14,VEGETABLE010,106,15,63,4,13
2024-12-15,VEGETABLE010,82,6,72,4,13
2024-12-16,VEGETABLE010,110,6,53,1,13
2024-12-17,VEGETABLE010,74,12,45,3,13
2024-12-18,VEGETABLE010,103,10,63,5,13
2024-12-19,VEGETABLE010,92,7,47,3,13
2024-12-20,VEGETABLE010,63,18,35,1,13
2024-12-21,VEGETABLE010,90,6,47,2,13
2024-12-22,VEGETABLE010,62,18,58,5,13
2024-12-23,VEGETABLE010,68,6,46,2,13
2024-12-24,VEGETABLE010,110,15,73,4,13
2024-12-25,VEGETABLE010,103,5,52,3,13
2024-12-26,VEGETABLE010,107,8,80,1,13
2024-12-27,VEGETABLE010,77,15,58,5,13
2024-12-28,VEGETABLE010,67,8,80,3,13
2024-12-29,VEGETABLE010,68,17,74,3,13
2024-12-30,VEGETABLE010,99,7,56,3,13
2024-12-31,VEGETABLE010,84,7,80,1,13
2023-01-01,VEGETABLE011,39,19,46,4,19
2023-01-02,VEGETABLE011,42,5,37,2,19
2023-01-03,VEGETABLE011,38,9,40,1,19
2023-01-04,VEGETABLE011,53,18,45,4,19
2023-01-05,VEGETABLE011,65,9,73,3,19
2023-01-06,VEGETABLE011,44,13,49,1,19
2023-01-07,VEGETABLE011,51,5,33,1,19
2023-01-08,VEGETABLE011,55,9,54,1,19
2023-01-09,VEGETABLE011,67,11,54,4,19
2023-01-10,VEGETABLE011,41,18,45,3,19
2023-01-11,VEGETABLE011,34,16,78,4,19
2023-01-12,VEGETABLE011,30,19,66,3,19
2023-01-13,VEGETABLE011,65,14,46,4,19
2023-01-14,VEGETABLE011,44,18,35,4,19
2023-01-15,VEGETABLE011,70,11,71,5,19
2023-01-16,VEGETABLE011,43,6,60,4,19
2023-01-17,VEGETABLE011,31,7,79,2,19
2023-01-18,VEGETABLE011,35,18,42,4,19
2023-01-19,VEGETABLE011,65,16,79,3,19
2023-01-20,VEGETABLE011,73,11,60,3,19
2023-01-21,VEGETABLE011,33,20,65,1,19
2023-01-22,VEGETABLE011,31,18,44,5,19
2023-01-23,VEGETABLE011,48,6,58,2,19
2023-01-24,VEGETABLE011,66,6,57,5,19
2023-01-25,VEGETABLE011,72,6,59,5,19
2023-01-26,VEGETABLE011,62,8,71,2,19
2023-01-27,VEGETABLE011,71,16,80,2,19
2023-01-28,VEGETABLE011,49,15,62,5,19
2023-01-29,VEGETABLE011,74,6,68,3,19
2023-01-30,VEGETABLE011,74,17,37,1,19
2023-01-31,VEGETABLE011,61,8,56,2,19
2023-02-01,VEGETABLE011,64,11,40,3,19
2023-02-02,VEGETABLE011,73,7,67,2,19
2023-02-03,VEGETABLE011,61,11,30,2,19
2023-02-04,VEGETABLE011,69,20,46,1,19
2023-02-05,VEGETABLE011,52,7,31,3,19
2023-02-06,VEGETABLE011,41,13,36,1,19
2023-02-07,VEGETABLE011,79,10,78,4,19
2023-02-08,VEGETABLE011,32,17,58,4,19
2023-02-09,VEGETABLE011,68,15,77,3,19
2023-02-10,VEGETABLE011,43,8,46,5,19
2023-02-11,VEGETABLE011,40,10,68,4,19
2023-02-12,VEGETABLE011,53,20,37,3,19
2023-02-13,VEGETABLE011,59,14,48,4,19
2023-02-14,VEGETABLE011,51,15,46,4,19
2023-02-15,VEGETABLE011,38,18,64,5,19
2023-02-16,VEGETABLE011,42,19,51,4,19
2023-02-17,VEGETABLE011,78,18,79,4,19
2023-02-18,VEGETABLE011,72,17,70,1,19
2023-02-19,VEGETABLE011,53,10,63,4,19
2023-02-20,VEGETABLE011,40,13,37,5,19
2023-02-21,VEGETABLE011,63,12,48,1,19
2023-02-22,VEGETABLE011,79,12,53,5,19
2023-02-23,VEGETABLE011,34,11,80,5,19
2023-02-24,VEGETABLE011,32,11,59,2,19
2023-02-25,VEGETABLE011,69,6,71,3,19
2023-02-26,VEGETABLE011,73,13,68,2,19
2023-02-27,VEGETABLE011,56,13,58,4,19
2023-02-28,VEGETABLE011,47,15,55,3,19
2023-03-01,VEGETABLE011,55,14,80,1,19
2023-03-02,VEGETABLE011,64,12,30,4,19
2023-03-03,VEGETABLE011,51,17,68,5,19
2023-03-04,VEGETABLE011,39,16,72,5,19
2023-03-05,VEGETABLE011,51,6,50,2,19
2023-03-06,VEGETABLE011,38,9,49,2,19
2023-03-07,VEGETABLE011,48,17,43,3,19
2023-03-08,VEGETABLE011,57,19,79,2,19
2023-03-09,VEGETABLE011,59,6,77,3,19
2023-03-10,VEGETABLE011,29,6,43,1,19
2023-03-11,VEGETABLE011,54,10,44,1,19
2023-03-12,VEGETABLE011,42,16,30,5,19
2023-03-13,VEGETABLE011,49,16,38,1,19
2023-03-14,VEGETABLE011,49,12,33,5,19
2023-03-15,VEGETABLE011,71,19,34,5,19
2023-03-16,VEGETABLE011,42,11,79,5,19
2023-03-17,VEGETABLE011,62,11,75,3,19
2023-03-18,VEGETABLE011,56,6,78,4,19
2023-03-19,VEGETABLE011,75,15,46,2,19
2023-03-20,VEGETABLE011,39,19,31,4,19
2023-03-21,VEGETABLE011,44,8,53,3,19
2023-03-22,VEGETABLE011,53,18,65,2,19
2023-03-23,VEGETABLE011,60,5,42,2,19
2023-03-24,VEGETABLE011,79,18,60,2,19
2023-03-25,VEGETABLE011,35,6,79,2,19
2023-03-26,VEGETABLE011,69,6,79,3,19
2023-03-27,VEGETABLE011,36,8,41,5,19
2023-03-28,VEGETABLE011,43,9,73,2,19
2023-03-29,VEGETABLE011,57,13,42,4,19
2023-03-30,VEGETABLE011,56,17,62,2,19
2023-03-31,VEGETABLE011,35,10,62,2,19
2023-04-01,VEGETABLE011,45,18,67,4,19
2023-04-02,VEGETABLE011,59,20,33,4,19
2023-04-03,VEGETABLE011,55,13,30,3,19
2023-04-04,VEGETABLE011,48,9,72,3,19
2023-04-05,VEGETABLE011,62,20,51,3,19
2023-04-06,VEGETABLE011,47,12,49,2,19
2023-04-07,VEGETABLE011,57,17,50,2,19
2023-04-08,VEGETABLE011,74,18,32,4,19
2023-04-09,VEGETABLE011,44,11,53,3,19
2023-04-10,VEGETABLE011,33,20,70,1,19
2023-04-11,VEGETABLE011,63,11,34,1,19
2023-04-12,VEGETABLE011,55,16,59,3,19
2023-04-13,VEGETABLE011,29,10,59,5,19
2023-04-14,VEGETABLE011,62,6,55,4,19
2023-04-15,VEGETABLE011,45,13,55,4,19
2023-04-16,VEGETABLE011,38,8,71,5,19
2023-04-17,VEGETABLE011,57,11,59,3,19
2023-04-18,VEGETABLE011,78,10,70,3,19
2023-04-19,VEGETABLE011,70,15,79,2,19
2023-04-20,VEGETABLE011,77,15,36,5,19
2023-04-21,VEGETABLE011,43,18,59,2,19
2023-04-22,VEGETABLE011,44,10,46,1,19
2023-04-23,VEGETABLE011,75,17,70,4,19
2023-04-24,VEGETABLE011,61,9,50,5,19
2023-04-25,VEGETABLE011,50,5,32,4,19
2023-04-26,VEGETABLE011,57,10,51,4,19
2023-04-27,VEGETABLE011,50,13,48,1,19
2023-04-28,VEGETABLE011,46,10,45,2,19
2023-04-29,VEGETABLE011,36,18,55,5,19
2023-04-30,VEGETABLE011,76,15,50,4,19
2023-05-01,VEGETABLE011,71,10,80,1,19
2023-05-02,VEGETABLE011,35,15,68,3,19
2023-05-03,VEGETABLE011,72,9,43,1,19
2023-05-04,VEGETABLE011,60,6,72,1,19
2023-05-05,VEGETABLE011,69,16,70,1,19
2023-05-06,VEGETABLE011,59,10,52,1,19
2023-05-07,VEGETABLE011,39,16,41,4,19
2023-05-08,VEGETABLE011,77,19,41,5,19
2023-05-09,VEGETABLE011,70,16,72,1,19
2023-05-10,VEGETABLE011,50,19,55,3,19
2023-05-11,VEGETABLE011,30,9,78,1,19
2023-05-12,VEGETABLE011,64,10,39,3,19
2023-05-13,VEGETABLE011,70,17,31,3,19
2023-05-14,VEGETABLE011,62,13,60,1,19
2023-05-15,VEGETABLE011,55,10,78,4,19
2023-05-16,VEGETABLE011,42,5,40,5,19
2023-05-17,VEGETABLE011,50,6,37,4,19
2023-05-18,VEGETABLE011,69,13,60,5,19
2023-05-19,VEGETABLE011,31,20,69,5,19
2023-05-20,VEGETABLE011,56,5,62,2,19
2023-05-21,VEGETABLE011,74,13,72,5,19
2023-05-22,VEGETABLE011,36,17,46,4,19
2023-05-23,VEGETABLE011,51,15,78,2,19
2023-05-24,VEGETABLE011,57,17,41,5,19
2023-05-25,VEGETABLE011,54,19,32,2,19
2023-05-26,VEGETABLE011,35,14,36,3,19
2023-05-27,VEGETABLE011,37,13,38,1,19
2023-05-28,VEGETABLE011,47,16,61,5,19
2023-05-29,VEGETABLE011,30,6,39,5,19
2023-05-30,VEGETABLE011,45,11,69,2,19
2023-05-31,VEGETABLE011,49,7,30,3,19
2023-06-01,VEGETABLE011,66,14,71,5,19
2023-06-02,VEGETABLE011,70,16,77,3,19
2023-06-03,VEGETABLE011,30,13,38,2,19
2023-06-04,VEGETABLE011,69,19,40,2,19
2023-06-05,VEGETABLE011,34,14,36,4,19
2023-06-06,VEGETABLE011,33,15,43,5,19
2023-06-07,VEGETABLE011,31,8,60,4,19
2023-06-08,VEGETABLE011,69,5,39,4,19
2023-06-09,VEGETABLE011,44,15,36,5,19
2023-06-10,VEGETABLE011,58,7,44,3,19
2023-06-11,VEGETABLE011,63,13,30,3,19
2023-06-12,VEGETABLE011,37,13,63,1,19
2023-06-13,VEGETABLE011,73,16,48,5,19
2023-06-14,VEGETABLE011,69,16,54,5,19
2023-06-15,VEGETABLE011,76,8,43,5,19
2023-06-16,VEGETABLE011,53,15,49,2,19
2023-06-17,VEGETABLE011,77,6,72,1,19
2023-06-18,VEGETABLE011,43,11,63,4,19
2023-06-19,VEGETABLE011,79,5,35,5,19
2023-06-20,VEGETABLE011,61,5,74,1,19
2023-06-21,VEGETABLE011,49,6,48,3,19
2023-06-22,VEGETABLE011,51,12,33,4,19
2023-06-23,VEGETABLE011,50,7,69,1,19
2023-06-24,VEGETABLE011,51,13,56,4,19
2023-06-25,VEGETABLE011,41,19,73,4,19
2023-06-26,VEGETABLE011,61,6,61,4,19
2023-06-27,VEGETABLE011,57,18,53,5,19
2023-06-28,VEGETABLE011,78,13,64,4,19
2023-06-29,VEGETABLE011,72,7,35,3,19
2023-06-30,VEGETABLE011,49,12,72,2,19
2023-07-01,VEGETABLE011,57,20,51,2,19
2023-07-02,VEGETABLE011,67,5,72,3,19
2023-07-03,VEGETABLE011,30,6,65,3,19
2023-07-04,VEGETABLE011,75,8,57,2,19
2023-07-05,VEGETABLE011,65,19,61,5,19
2023-07-06,VEGETABLE011,55,12,54,3,19
2023-07-07,VEGETABLE011,35,13,32,4,19
2023-07-08,VEGETABLE011,79,5,72,2,19
2023-07-09,VEGETABLE011,57,9,57,2,19
2023-07-10,VEGETABLE011,47,20,63,5,19
2023-07-11,VEGETABLE011,36,8,45,4,19
2023-07-12,VEGETABLE011,67,19,70,5,19
2023-07-13,VEGETABLE011,57,19,34,3,19
2023-07-14,VEGETABLE011,72,6,38,1,19
2023-07-15,VEGETABLE011,69,20,48,5,19
2023-07-16,VEGETABLE011,69,20,68,4,19
2023-07-17,VEGETABLE011,53,9,69,1,19
2023-07-18,VEGETABLE011,59,14,52,4,19
2023-07-19,VEGETABLE011,72,15,65,5,19
2023-07-20,VEGETABLE011,51,8,63,1,19
2023-07-21,VEGETABLE011,37,8,71,4,19
2023-07-22,VEGETABLE011,54,19,60,3,19
2023-07-23,VEGETABLE011,49,14,75,5,19
2023-07-24,VEGETABLE011,41,5,76,3,19
2023-07-25,VEGETABLE011,54,7,45,5,19
2023-07-26,VEGETABLE011,29,7,78,4,19
2023-07-27,VEGETABLE011,30,5,45,2,19
2023-07-28,VEGETABLE011,68,9,73,5,19
2023-07-29,VEGETABLE011,36,16,32,5,19
2023-07-30,VEGETABLE011,32,12,62,3,19
2023-07-31,VEGETABLE011,41,8,63,1,19
2023-08-01,VEGETABLE011,45,8,30,4,19
2023-08-02,VEGETABLE011,78,19,78,3,19
2023-08-03,VEGETABLE011,46,12,38,4,19
2023-08-04,VEGETABLE011,29,7,53,1,19
2023-08-05,VEGETABLE011,46,20,69,1,19
2023-08-06,VEGETABLE011,77,19,54,2,19
2023-08-07,VEGETABLE011,59,8,30,2,19
2023-08-08,VEGETABLE011,44,18,77,5,19
2023-08-09,VEGETABLE011,74,13,80,2,19
2023-08-10,VEGETABLE011,48,11,52,2,19
2023-08-11,VEGETABLE011,60,8,54,4,19
2023-08-12,VEGETABLE011,66,19,58,1,19
2023-08-13,VEGETABLE011,54,7,77,5,19
2023-08-14,VEGETABLE011,35,9,69,1,19
2023-08-15,VEGETABLE011,51,5,49,1,19
2023-08-16,VEGETABLE011,74,12,71,1,19
2023-08-17,VEGETABLE011,40,15,69,4,19
2023-08-18,VEGETABLE011,41,17,33,4,19
2023-08-19,VEGETABLE011,69,20,40,1,19
2023-08-20,VEGETABLE011,42,15,76,5,19
2023-08-21,VEGETABLE011,51,16,62,4,19
2023-08-22,VEGETABLE011,42,13,78,3,19
2023-08-23,VEGETABLE011,76,7,36,5,19
2023-08-24,VEGETABLE011,64,12,38,2,19
2023-08-25,VEGETABLE011,67,17,63,3,19
2023-08-26,VEGETABLE011,75,6,56,1,19
2023-08-27,VEGETABLE011,70,12,35,1,19
2023-08-28,VEGETABLE011,49,19,70,3,19
2023-08-29,VEGETABLE011,56,18,56,1,19
2023-08-30,VEGETABLE011,38,14,67,3,19
2023-08-31,VEGETABLE011,38,14,37,3,19
2023-09-01,VEGETABLE011,42,14,43,4,19
2023-09-02,VEGETABLE011,32,10,40,1,19
2023-09-03,VEGETABLE011,74,13,75,1,19
2023-09-04,VEGETABLE011,71,14,65,2,19
2023-09-05,VEGETABLE011,68,18,69,1,19
2023-09-06,VEGETABLE011,71,5,70,3,19
2023-09-07,VEGETABLE011,59,5,65,1,19
2023-09-08,VEGETABLE011,70,13,74,5,19
2023-09-09,VEGETABLE011,59,17,57,2,19
2023-09-10,VEGETABLE011,58,17,56,5,19
2023-09-11,VEGETABLE011,68,14,64,2,19
2023-09-12,VEGETABLE011,62,15,47,5,19
2023-09-13,VEGETABLE011,45,8,76,2,19
2023-09-14,VEGETABLE011,77,20,80,3,19
2023-09-15,VEGETABLE011,50,13,71,3,19
2023-09-16,VEGETABLE011,44,9,76,5,19
2023-09-17,VEGETABLE011,55,11,61,2,19
2023-09-18,VEGETABLE011,75,15,37,4,19
2023-09-19,VEGETABLE011,79,10,64,1,19
2023-09-20,VEGETABLE011,31,15,60,1,19
2023-09-21,VEGETABLE011,41,9,39,2,19
2023-09-22,VEGETABLE011,36,9,39,5,19
2023-09-23,VEGETABLE011,70,10,44,5,19
2023-09-24,VEGETABLE011,32,19,75,4,19
2023-09-25,VEGETABLE011,63,16,59,4,19
2023-09-26,VEGETABLE011,42,17,51,4,19
2023-09-27,VEGETABLE011,52,11,55,2,19
2023-09-28,VEGETABLE011,56,20,63,5,19
2023-09-29,VEGETABLE011,36,13,80,4,19
2023-09-30,VEGETABLE011,35,13,77,2,19
2023-10-01,VEGETABLE011,55,5,68,2,19
2023-10-02,VEGETABLE011,78,12,64,1,19
2023-10-03,VEGETABLE011,79,15,79,5,19
2023-10-04,VEGETABLE011,40,9,61,4,19
2023-10-05,VEGETABLE011,73,20,45,5,19
2023-10-06,VEGETABLE011,51,14,57,4,19
2023-10-07,VEGETABLE011,44,19,51,4,19
2023-10-08,VEGETABLE011,37,15,48,5,19
2023-10-09,VEGETABLE011,49,15,30,5,19
2023-10-10,VEGETABLE011,35,6,71,4,19
2023-10-11,VEGETABLE011,57,20,54,5,19
2023-10-12,VEGETABLE011,57,5,80,1,19
2023-10-13,VEGETABLE011,76,9,47,3,19
2023-10-14,VEGETABLE011,53,6,56,3,19
2023-10-15,VEGETABLE011,44,10,74,5,19
2023-10-16,VEGETABLE011,48,14,64,4,19
2023-10-17,VEGETABLE011,46,11,60,2,19
2023-10-18,VEGETABLE011,61,17,60,3,19
2023-10-19,VEGETABLE011,33,9,46,4,19
2023-10-20,VEGETABLE011,59,13,30,2,19
2023-10-21,VEGETABLE011,45,5,31,1,19
2023-10-22,VEGETABLE011,63,10,41,5,19
2023-10-23,VEGETABLE011,76,10,38,3,19
2023-10-24,VEGETABLE011,38,18,40,3,19
2023-10-25,VEGETABLE011,73,10,49,3,19
2023-10-26,VEGETABLE011,78,14,49,1,19
2023-10-27,VEGETABLE011,77,18,39,1,19
2023-10-28,VEGETABLE011,43,6,79,4,19
2023-10-29,VEGETABLE011,47,12,47,1,19
2023-10-30,VEGETABLE011,41,9,40,4,19
2023-10-31,VEGETABLE011,40,11,80,2,19
2023-11-01,VEGETABLE011,68,9,40,5,19
2023-11-02,VEGETABLE011,50,7,36,5,19
2023-11-03,VEGETABLE011,58,7,34,3,19
2023-11-04,VEGETABLE011,57,13,44,3,19
2023-11-05,VEGETABLE011,36,6,50,4,19
2023-11-06,VEGETABLE011,47,9,71,1,19
2023-11-07,VEGETABLE011,68,5,56,1,19
2023-11-08,VEGETABLE011,78,9,30,2,19
2023-11-09,VEGETABLE011,36,13,56,1,19
2023-11-10,VEGETABLE011,64,12,58,5,19
